Auction ID,Bank/Organisation Name,City/District/Location,Auction Date,Reserve Price,Source
U25202DL1998PTC092055,WEB TECH PACKAGINGS (INDIA) PRIVATE LIMITED,"F-21, Site-C, Surajpur Indl. Area, Greater Noida, Uttar Pradesh",24-05-2024,"35,80,902",IBBI
U25202DL1998PTC092055,WEB TECH PACKAGINGS (INDIA) PRIVATE LIMITED,"F-21, Site-C, Surajpur Indl. Area, Greater Noida, Uttar Pradesh",24-05-2024,"26,968",IBBI
U25202DL1998PTC092055,WEB TECH PACKAGINGS (INDIA) PRIVATE LIMITED,"Industrial Plot No. 103, Block C, Phase III, in ELDECO SIIDCUL Industrial Park, ESIP, Sitarganj, Udham Singh Nagar, Uttarakhand",24-05-2024,"20,81,941",IBBI
L99999MH1997PLC107153,Unity Infraprojects Limited,"Mumbai, Nagothane, Netra, Mollem and Bihar",22-05-2024,"2,87,29,611",IBBI
U34300KL1972PTC002468,Auto Friction Components India Private Ltd,"Industrial Estate, Pappanamcode, Trivandrum",23-05-2024,"3,84,75,000",IBBI
U92112MH2002PLC137690,Max Flex & Imaging Systems Limited.,"Mumbai, Pune and Bhiwandi",06-05-2024,"10,02,13,200",IBBI
L17111GJ1984PLC045995,NAKODA LIMITED,"C- Nine Windmills located at Village Kulasekarapatti, Tenkasi Taluk, Tirunelveli District, Tamil Nadu – 627 806 BResidential Flat located at Flat No. B-3, Vishal Apartment, Ward No. 18, Nodh/block No. 744, Choryashi Sub-district, Gopipura, Surat, Gujarat A/A1& A2- Surat Plant at Village Karanj, Taluka Mandvi, District Surat, Gujarat",06-05-2024,"2,12,74,56,000",IBBI
L24110AP1988PLC009291,EMPEE SUGARS AND CHEMICALS LIMITED,"Located at Mukkoodal Village, Ambasamudram, Tirunelvelli District, Tamil Nadu",18-05-2024,"17,00,00,000",IBBI
U27300MH1994PTC077564,Kharewali Steel Private Limited,"PG asset:- Non-Agriculture Land with Factory Building & Some other Structure Bearing Plot No. 1 & 2, Gut No. 352, 355B, 363, Gut No. 350 & 351, of Village Kharivali, Kharivali Bilavali Road, Taluka Wada, District Palghar and CD Asset:- Agricultural land bearing Gut no-355/1 admeasuring 15080 Sq. Mt., Gut no-353 admeasuring 9400 Sq. Mt., Gut no-356/1 Admeasuring 1010 Sq. Mt., Gut no-356/2 admeasuring 670 Sq. Mt., Gut no-357 admeasuring 6930 Sq. Mt.. Hence total admeasuring details is 33,090 sq. meter) located at Kharewali Steel Pvt Ltd, Off., Palsaiphata-Khaniwali Road, Near Finishvel Fabtech India Ltd, Village – Kharivali, Taluka – Wada, District – Thane, 421312. (Joint Auction with assets of Personal Guarantor)",20-05-2024,"8,97,00,000",IBBI
L24110AP1988PLC009291,EMPEE SUGARS AND CHEMICALS LIMITED,"Mukkoodal Village, Ambasamudram, Tirunelvelli District, Tamil Nadu",08-01-2024,"17,00,00,000",IBBI
U18101KA2002PLC030185,SCOTTS GARMENTS LIMITED,"Doddaballapura, Bangalore",22-05-2024,"77,00,00,000",IBBI
U18101KA2002PLC030185,SCOTTS GARMENTS LIMITED,"Bellary, Karnataka",22-05-2024,"3,00,00,000",IBBI
U27100MH2009PTC192432,Ambica Polad Private Limited,"Plot No. C-13 admeasuring 10034 sq.mt. in Shendra Five Star Industrial Area, within village limits of Shendraban and outside limits of Aurangabad Municipal Corporation, Dist. Aurangabad",20-05-2024,"4,46,00,000",IBBI
L24234MH2005PLC158420,R J BIO-TECH LIMITED,"The Immovable property of the corporate debtor is located at GUT No. 245, Bidkin, Tq, Paithan, Aurangabad, Maharashtra, 431105.",15-05-2024,"3,43,00,000",IBBI
U01122PN2007PTC130527,Trimurti Corns Agro Foods Private Limited,Pune,17-05-2024,"7,00,00,000",IBBI
U74999WB2011PTC168764,SAFE CARGO MOVERS PRIVATE LIMITED,Kolkata west Bengal,17-05-2024,"3,08,95,000",IBBI
L17122UP1988PLC009985,Shri Lakshmi Cotsyn Limited,"Malwan, Fathepur, Uttar Pradesh",26-04-2024,"36,20,00,000",IBBI
U14107DL2014PTC270321,UTM ENGINEERING PRIVATE LIMITED,"Lot 1: At Dausa, Rajasthan (Situated at Lalsot Tunnel). Lot 2: At Katra, J&K (3 Kms from Katra towards Reasi Road – Shirwar) Lot 3: At Udaipur, Rajasthan (Situated at Zawar Mines): Boomer Jumbo Drill. Lot 4: Single Car (Wagor-R) having Registration No- DL 9C AL 4941 at New Delhi",03-05-2024,"1,00,81,476",IBBI
U99999MH1988PTC045817,LALIT POLYESTER PRIVATE LIMITED,"Village Lahe, Tal. Shahapur, Dist. Thane, Maharashtra; Atgaon Industrial Complex, Atgaon, Tal. Shahapur, Dist. Thane, Maharashtra",14-05-2024,"2,80,75,842",IBBI
U27106MH1999PLC119531,Ramanand Steel Limited,"Mouje Sinnar Shiwar, Taluka Sinner, District – Nashik, Maharashtra",28-05-2024,"4,93,46,269",IBBI
U17120MH2004PLC147378,TEXORANGE CORPORATION LIMITED,"(1) Industrial Factory Shed on Plot No. 49, Gat. No. 423, Malegaon Industries Co. Op. Estate Ltd. Malegaon, Dist Nashik, Opp Kirti Tiles Factory, Near Gayatri Crane Service, Near Hotel Ambika, Off Mumbai - Agra National Highway, Chalisgaon Fata, At Mouje Sayane Bk, Tal. Malegaon, Dist. Nashik – 423203 admeasuring 1185 Sq. Mts having Built Up area 722.61 Smt (2) Industrial Factory Shed on Plot No. 71, Gat. No. 423, Malegaon Industries Co. Op. Estate Ltd. Malegaon, Dist Nashik, Opp Kirti Tiles Factory, Near Gayatri Crane Service, Near Hotel Ambika, Off Mumbai - Agra National Highway, Chalisgaon Fata, At Mouje Sayane Bk, Tal. Malegaon, Dist. Nashik – 423203 admeasuring 910 Sq. Mts having Built Up area 710.70 Smt.",17-05-2024,"1,86,49,625",IBBI
U17110GJ1997PLC033075,RASHMI YARNS LIMITED,"Factory Land and Building and Plant and Machinery at Masat Village, Silvassa, Plots of Land at Village Karanj and Office Unit at Metro Surat",17-05-2024,"6,50,00,000",IBBI
U17110GJ1997PLC033075,RASHMI YARNS LIMITED,"Factory Land and Building and Plant and Machinery at Masat Village, Silvassa,",17-05-2024,"5,08,00,000",IBBI
U17110GJ1997PLC033075,RASHMI YARNS LIMITED,"Factory Land and Building and Plant and Machinery at Masat Village, Silvassa,",17-05-2024,"4,85,00,000",IBBI
U17110GJ1997PLC033075,RASHMI YARNS LIMITED,plots of land i.e Plot 46 and Plot 47B together at Karanj Village,17-05-2024,"1,15,00,000",IBBI
U17110GJ1997PLC033075,RASHMI YARNS LIMITED,Metro Tower Surat,17-05-2024,"27,00,000",IBBI
U45309TG2017PTC114221,BUTTA INFRASTRUCTURE PRIVATE LIMITED,"Road no.7, Banjara Hills, Hyderabad, Telangana.",21-05-2024,"86,40,00,000",IBBI
U74140MH2006PTC163562,GLOBAL POWERSOURCE (INDIA) PRIVATE LIMITED,Mumbai,06-05-2024,"1,51,48,309",IBBI
U15491WB1972PTC028384,Bush Tea Co Pvt. Ltd.,"Block – G, 3 Hide Road Kolkata - 700043, West Bengal",13-05-2024,"6,52,500",IBBI
U51109WB2003PTC096541,Rajprtim Agencies Private Limited,Kolkata,17-05-2024,"1,36,79,854",IBBI
U74999TG1992PLC014388,GVK INDUSTRIES LIMITED,"Jegurupadu, Rajahmundry, East Godavari (District), Andhra Pradesh",15-05-2024,"80,08,00,000",IBBI
U74200DL1997PLC091296,Dev Denso Power Ltd,"All other Assets of the Company including Financial Assets / Debtors / other Receivables/ Hypothecation of book debts (as reflected in the audited Balance Sheet of the Corporate debtor), excluding Cash and Bank Balances and excluding the Amount recovered/ to be recovered from BHEL by the Liquidator",08-05-2024,"89,69,843",IBBI
U74300DL2002PTC117725,Explo Media Private limited,Online,17-05-2024,"13,36,18,946",IBBI
U70109WB2008PTC125328,Tripurari Properties Private Limited,Kolkata,15-05-2024,"28,59,330",IBBI
U36911MH2002PTC136637,STARLITE JEWELS PRIVATE LIMITED,"Office at (Seepz++), Block No. I, 02nd Floor, Office No. I/203, near Gate No. 03, Jogeshwari Vikhroli Link Road, Marol Industrial Area, Seepz – Sez, Andheri (East), Mumbai- 400096",16-05-2024,"3,00,00,000",IBBI
U45203OR1995PLC003982,Coastal Projects Limited,"Plant and machinery, land are located in various places in India - details will be informed to the eligible parties as per EOI eligibility via the virtual data room - Interested persons can seek EOI eligibility and process memorandum from liquidator.cpl@in.ey.com or http://coastalprojects.co/losh1.php",27-05-2024,"1,55,00,00,000",IBBI
U18209HR2017PTC068856,Langley Apparel India Private Limited,"B-31, Green Field colony, Faridabad",25-05-2024,0,IBBI
U17290GJ2005PTC046386,DNB IMPEX PRIVATE LIMITED,"LAND & BUILDING All the piece and parcel of land & building situated at Plot No.18/A/B/C, Block No. 205 & 219, Saheli Industrial Estate, Vill: Karanj, Tal: Mandvi Surat. RESIDENTIAL FLAT Flat No. 101, 301, 304, 401 at Kedar Kunj, Adajan, Surat-395009.",10-05-2024,"4,10,20,000",IBBI
U24232DL1999PLC098564,SANYOG HEALTHCARE LIMITED,CD office,29-04-2024,0,IBBI
U29300DL2010PTC204055,SHRI GANESH FIRE EQUIPMENTS PRIVATE LIMITED,Delhi,20-05-2024,0,IBBI
U45400TN2012PTC084362,HALLMARK LIVING SPACE PRIVATE LIMITED,"Site address: “Emerald” Chettipunniyam, GST Road, Opp. To Mahindra World City (Next to RTO office) Chengalpattu-603002",09-05-2024,"75,00,00,000",IBBI
L31504MH1985PLC035916,SILVEROAK COMMERCIALS LIMITED,Nashik,08-05-2024,"48,94,291",IBBI
U15122GJ2015PLC081840,Map Refoils India Limited,"R.S No. 105/1 paiki (New Survey No – 32/1), Near Somany Ceramics Ltd., B/h Kadi GIDC, Kadi - Kalol Road, Mouje – Budasan, Taluka – Kadi, District - Mahesana, Gujarat",04-05-2024,"36,98,74,000",IBBI
U51909DL2007PLC168784,SSMP INDUSTRIES LTD,DISTRICT CHITTOOR ANDHRA PRADESH,26-04-2024,"6,60,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"Situtated on Site No. 4 & 6, Whitefield, Dodsworth Layout, Krishnarajapura Hobli Bengaluru (Google Coordinates 12.9713, 77.7459 https://maps.app.goo.gl/SrsJBaDGBshw1Wt88)",11-05-2024,"3,13,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"Situtated on Site No. 4 & 6, Whitefield, Dodsworth Layout, Krishnarajapura Hobli Bengaluru (Google Coordinates 12.9713, 77.7459 https://maps.app.goo.gl/SrsJBaDGBshw1Wt88)",11-05-2024,"3,13,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"JDA Land & Building - Sy.no: 29/2 & 30/1, Doddagubbi Village, Bidarahalli Hobli, Bengaluru (Google Coordinates 13.0760, 77.6643 https://goo.gl/maps/4nvpESZvfgWysNBv9)",11-05-2024,"24,00,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"JDA Land & Building Sy. No: 92/1, 92/2, Kogilu Village, Ward No.5, Yelahanka Hobli, Bengaluru (Google Coordinates 13.1040, 77.6201 https://goo.gl/maps/L283Yhf3Fea2F3kp9)",11-05-2024,"16,25,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"JDA Land & Building - Sy.no: 241/1, Amani Bellandur Khane, Varthur Hobli, Bengaluru (Google Coordinates 12.9400, 77.7127 https://goo.gl/maps/G1T6CzNLaqBffgNj7)",11-05-2024,"21,25,00,000",IBBI
AAC4849,Gajanan Gangamai Industries LLP,"Plot No. C-13, Limbala, Hingoli MIDC, Taluka & Dist. – Hingoli, Maharashtra",13-05-2024,"9,43,40,000",IBBI
U15147MH2010PLC208730,Gajanan Solvex Limited,"Gut No. 21, NH 6, Village – Sujatpur, Taluka - Khamgaon, District- Buldhana, PIN-444312, Maharashtra, India.",06-05-2024,"11,00,00,000",IBBI
U64203WB2002PTC094700,MANTHAN BROADBAND SERVICES PRIVATE LIMITED,"Kolkata and Tajpur, West Bengal",10-05-2024,"20,19,25,350",IBBI
L51909WB1986PLC040098,Gujarat NRE Coke Limited,"A] Land at KIADB Industrial Area, Belur, Dharwad- 580011, Karnataka; B] Investments in Demat/Physical Form",10-05-2024,"48,09,07,578",IBBI
U74999MH2008PTC187325,SNNEHA NATURAL WORLD PRIVATE LIMITED,"Plot No. 1-B and 1-C, Village-Yadrav, Gut No. 50,51,52 and 53, Parvati Co-Operative Industrial Estate, Sector-I, Phase- III, Taluka-Shirol, District-Kolhapur, within the local limits of Shirol.",15-05-2024,"6,10,00,000",IBBI
L26109KL1970PLC002289,EXCEL GLASSES LTD,"Land opposite to Infocity Campus, Pallipuram Village, Cherthala Taluk, Alappuzha, Kerala – 688541 – Land Area – 1.22 acres – 4,937 sq mts",15-05-2024,"92,70,000",IBBI
L26914MH2002PLC135548,EURO CERAMICS LIMITED,at Bhachau Dist- Kutchh (Gujarat) 370140,07-05-2024,"44,00,00,000",IBBI
L26914MH2002PLC135548,EURO CERAMICS LIMITED,Bhachau Dist- Kutchh (Gujarat) 370140,07-05-2024,"4,09,69,800",IBBI
U55101TN2010PTC074489,Hotel Milestonnez India Private Limited,"No. 34, Santha Velur, Sungavar Chatram, Chennai - Bengaluru Highway, Sriperumbudur, Kancheepuram - 601 106",15-05-2024,"30,00,00,000",IBBI
U74110MH2015PTC269395,Ultimo Fabrics Private Limited,"Office No. 1,2, 3 & 4 at 9th Floor, Solaris Building, D-Wing, Opp L & T Gate No. 6, Saki Vihar Road, Andheri (East), Mumbai-400072",25-04-2024,"4,00,00,000",IBBI
U64203WB2002PTC094700,MANTHAN BROADBAND SERVICES PRIVATE LIMITED,"Tajpur and Kolkata, West Bengal",10-05-2024,"20,19,25,350",IBBI
U74999TG2005PTC045773,SV SVS PROJECTS PRIVATE LIMITED,Hyderabad,02-05-2024,"23,52,80,000",IBBI
U33119MH2009PTC198122,Genrx Pharmaceuticals Private Limited,"Factory located at M/s Genrx Pharmaceuticals Pvt. Ltd, at A-52, MIDC Malegaon, Sinnar, Nashik – 422113",09-05-2024,"14,00,00,000",IBBI
U22121MP2002PLC015029,Sandhya Prakash Limited,"Regd. Office of CD: Sandhya Prakash Bhavan, Malviya Nagar, Bhopal - 462 003",26-04-2024,"47,00,00,000",IBBI
U32204TG1998PTC029457,Aster Private Limited,"Boothpur ,Mahabub Nagar District, Telagana",29-04-2024,"46,78,00,000",IBBI
U74999TN1997PTC038400,NUCLEUS SATELLITE COMMUNICATIONS (MADRAS) PRIVATE LIMITED,"Sricity Plot No 465, Citrus Drive, Mopurupalli, Varadhiahpalem(M), Chittoor District, Andhra Pradesh-517541",15-05-2024,"22,53,00,000",IBBI
U74999TN1997PTC038400,NUCLEUS SATELLITE COMMUNICATIONS (MADRAS) PRIVATE LIMITED,"Sricity Plot No 465, Citrus Drive, Mopurupalli, Varadhiahpalem(M), Chittoor District, Andhra Pradesh-517541",15-05-2024,"22,53,00,000",IBBI
U74999TN1997PTC038400,NUCLEUS SATELLITE COMMUNICATIONS (MADRAS) PRIVATE LIMITED,"Sricity Plot No 465, Citrus Drive, Mopurupalli, Varadhiahpalem(M), Chittoor District, Andhra Pradesh-517541",15-05-2024,"5,90,00,000",IBBI
U74999TN1997PTC038400,NUCLEUS SATELLITE COMMUNICATIONS (MADRAS) PRIVATE LIMITED,"Sricity Plot No 465, Citrus Drive, Mopurupalli, Varadhiahpalem(M), Chittoor District, Andhra Pradesh-517541",15-05-2024,"16,63,00,000",IBBI
U16000DL2017PLC317682,INDO INTERNATIONAL TOBACCO LIMITED,"Eros Group Multilevel Car Parking, Opposite Nehru Place Metro Station, Delhi-110019",24-04-2024,"35,07,300",IBBI
U19200PB2007PTC031322,HIKE LEATHER PRIVATE LIMITED,"The entire Assets i.e Land & Building and stock of Inventory at Mahal & Mauja Nangalkalan, Tahliwal, Tehsil Haroli, District UNA, Himachal Pradesh.",29-04-2024,"1,81,90,000",IBBI
U63040GJ2005PTC045256,Alps Liesure Holidays Private Limited,Vadodara,10-05-2024,"12,60,00,000",IBBI
U74140MH2006PTC163562,GLOBAL POWERSOURCE (INDIA) PRIVATE LIMITED,"Sale of Corporate Debtor as going concern , Mumbai",05-05-2024,"1,51,48,309",IBBI
U29130AP2006PLC050197,EBC BEARINGS (INDIA) LIMITED,IDA Bollaram Hyderabad,02-05-2024,"18,21,000",IBBI
L51420MH1989PLC053772,Bilpower Limited,"Village Raipur, Pragana Bhagwanpur, Tehsil Roorkee, District Haridwar, State Uttaranchal",02-05-2024,"43,50,000",IBBI
U72200WB1995PTC075654,BARD ROY INFOTECH PVT. LTD.,"Regd. Office: 10/4B Lala Lajpat Rai Sarani, PS Bhawanipore Kolkata WB 700020 IN",12-05-2024,"66,67,262.00",IBBI
U51223TN2010PTC077129,SR MARINE FOODS PRIVATE LIMITED,"Located at Alapakkam Village, Oothukottai Taluk, Thiruvallur District, Tamilnadu.",08-05-2024,"2,63,90,000",IBBI
U51109MH1998PTC295901,Elexir Distributors Private Limited,on paper,06-05-2024,"20,73,000",IBBI
U40106TG2002PTC048720,PPS Enviro Power Pvt Ltd,Locations : In Tamil Nadu State ; Nagerkoil District - 6 Nos ; Tenkasi District - 22 Nos ; Theni District - 5 Nos Wind Mill Capacity : 2 MW - 3 Nos. ; 1.50 MW - 14 Nos ; 0.6 MW - 5 Nos ; 0.5 MW - 4 Nos ; 0.225 MW - 5 Nos Make : Leitwind - 14 Nos ; RRB- 9 Nos ; NEPC - 5 Nos ; Kennersys - 5 Nos,10-05-2024,"59,88,00,000",IBBI
U74999WB2008PTC126964,Kohinoor Pulp and Paper Private Limited,"BALMER LAWRIE, KOLKATA, WEST BENGAL",10-04-2024,"4,00,00,000",IBBI
U74999WB2008PTC126964,Kohinoor Pulp and Paper Private Limited,"BALMER LAWRIE, KOLKATA, WEST BENGAL",10-04-2024,"4,00,00,000",IBBI
U74999WB2008PTC126964,Kohinoor Pulp and Paper Private Limited,"BALMER LAWRIE, KOLKATA, WEST BENGAL",29-04-2024,"4,77,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,Company as going concern comprising of All Projects listed in Block 2 to 8 additionally 1 Project in JDA and 3 Projects under MOU stage,06-05-2024,"88,00,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"Sy.no: 11/1, Naganathapura Village, Beguru Hobli, Bengaluru (Google Coordinates 12.8766, 77.6730 https://goo.gl/maps/fvbk4JpgL2RL3Uc56",06-05-2024,"20,00,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"Situtated on Site No. 4 & 6, Whitefield, Dodsworth Layout, Krishnarajapura Hobli Bengaluru (Google Coordinates 12.9713, 77.7459 https://maps.app.goo.gl/SrsJBaDGBshw1Wt88)",06-05-2024,"6,25,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"Situtated on Site No. 4 & 6, Whitefield, Dodsworth Layout, Krishnarajapura Hobli Bengaluru (Google Coordinates 12.9713, 77.7459 https://maps.app.goo.gl/SrsJBaDGBshw1Wt88",06-05-2024,"3,13,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"Situated on Site No. 4 & 6, Whitefield, Dodsworth Layout, Krishnarajapura Hobli Bengaluru (Google Coordinates 12.9713, 77.7459 https://maps.app.goo.gl/SrsJBaDGBshw1Wt88)",06-05-2024,"3,13,00,000",IBBI
L07010KA2003PLC032934,Samruddhi Realty Limited,"JDA Land & Building - Sy.no: 29/2 & 30/1, Doddagubbi Village, Bidarahalli Hobli, Bengaluru (Google Coordinates 13.0760, 77.6643 https://goo.gl/maps/4nvpESZvfgWysNBv9)",06-05-2024,"24,00,00,000",IBBI
U63090MH2003PLC139657,Tag Offshore Limited,Mumbai,30-04-2024,0,IBBI
U17110GJ1997PLC033075,RASHMI YARNS LIMITED,"Factory Land and Building and Plant and Machinery at Masat Village, Silvassa, Plots of Land at Village Karanj and Office Unit at Metro Surat",03-05-2024,"6,50,00,000",IBBI
U17110GJ1997PLC033075,RASHMI YARNS LIMITED,"Factory Land and Building and Plant and Machinery at Masat Village, Silvassa,",03-05-2024,"5,08,00,000",IBBI
U17110GJ1997PLC033075,RASHMI YARNS LIMITED,"Factory Land and Building and Plant and Machinery at Masat Village, Silvassa,",03-05-2024,"4,85,00,000",IBBI
U17110GJ1997PLC033075,RASHMI YARNS LIMITED,plots of land i.e Plot 46 and Plot 46B together at Karanj Village,03-05-2024,"1,15,00,000",IBBI
U45400WB2010PLC151807,BIL Infratech Limited,Kolkata,02-05-2024,"10,49,00,000",IBBI
U17110GJ1997PLC033075,RASHMI YARNS LIMITED,Metro Tower Surat,03-05-2024,"27,00,000",IBBI
U45400WB2010PLC151807,BIL Infratech Limited,Kolkata,02-05-2024,"7,00,00,000",IBBI
U45400WB2010PLC151807,BIL Infratech Limited,Kolkata,02-05-2024,"6,00,00,000",IBBI
L27106GA1987PLC000764,Marmagoa Steel Limted,"Plot No 280, Salcete, Curtorim, Goa 403709",08-05-2024,"21,00,00,000",IBBI
U51909WB1996PTC078810,SHRADHA AGENCIES PRIVATE LIMITED,"Residential Flat No. 81, 8th Floor at Jassal House measuring floor space of 1850 sq. ft. together with one room in Servant?s Quarter and uncovered car parking space situated at 4A, Auckland square, Kolkata- 700017",30-04-2024,"2,07,00,000",IBBI
U51909WB1996PTC078810,SHRADHA AGENCIES PRIVATE LIMITED,"Commercial property, basement about 5100 sq. ft situated at A, Surya Apartments, 14/1 & 14/7, Mackenz i.e, Lane, Howrah near AC Market, Howrah – 711101",30-04-2024,"2,10,00,000",IBBI
U51909WB1996PTC078810,SHRADHA AGENCIES PRIVATE LIMITED,"Flat/Unit No. D, having a built up area of 1,238 sq ft. situated at 10th Floor in block no 3 of the building known as Ekta Oleander, Radhanath Choudhury Road, Kolkata- 700015",30-04-2024,"80,00,000",IBBI
U15132AS2012PLC012193,R.S.H. AGRO PRODUCTS LIMITED,"12th Mile, Village Amber, Jorabat, Guwahati -781023",26-04-2024,"17,55,97,611",IBBI
U15132AS2012PLC012193,R.S.H. AGRO PRODUCTS LIMITED,"Rajdeep Complex, F.A. Road, Kumarpara, Guwahati.-781001",26-04-2024,"1,30,00,000",IBBI
U15132AS2012PLC012193,R.S.H. AGRO PRODUCTS LIMITED,GUWAHATI,26-04-2024,"2,16,360",IBBI
U15132AS2012PLC012193,R.S.H. AGRO PRODUCTS LIMITED,GUWAHATI,26-04-2024,"6,00,000",IBBI
U25111GJ2013PTC077004,RAMDEV PVC PRODUCTS PRIVATE LIMITED,"Survey No. 736-737, Village: Tarsadi, Taluka: Mangrol, District: Surat, Gujarat – 394410.",29-04-2024,"1,07,00,000",IBBI
U15311KL1996PTC011047,Periyar Agro Food Industries Private Limited,"1. All that part and parcel of following area of land in Block No: 22 in Vengola Kara, Arakkappadi Village, Kunnathunadu Taluk, Ernakulam District together with all improvements and all rights therein covered under Sale deed of SRO Perumbavoor. 2. Entire Plant & Machinery including weigh bridge and other appurtenant existing thereon – wheat flour mill plant for production of Maida, Atta, suji and Bran from wheat installed at the Factory building in Item Nos. A1, A2, A3 & A4.",04-05-2024,"6,09,00,000",IBBI
U63090MH2001PTC133857,Protocol Marine Services Private Limited,Chembur West Mumbai,02-05-2024,"14,25,00,000",IBBI
U45200MH2008PTC179662,Sapphire Space Infracon Private Limited,Ranishigaon Village Thane District Maharashtra,02-05-2024,"49,01,90,000",IBBI
U45203KA2007PTC051196,Conglome Technoconstructions Private Limited,Ranishigaon Village Thane District Maharashtra,02-05-2024,"49,01,90,000",IBBI
U27109MH2006PLC164182,Western India Metal Processors Limited,Mumbai,20-04-2024,0,IBBI
U52399DD2003PTC003292,ACCENT PACKAGING PRIVATE LIMITED,"Block No. 180/2/3 & 180/2/4, Near Transrail Lighting Limited, Surangi-Kherdi Road, Village Amboli, District Khanvel (Silvassa)-396 230",25-04-2024,"6,67,36,000",IBBI
U31900DL2012PTC231966,KANIK ELECTRONICS PRIVATE LIMITED,"1)Land situated in the Factory Premises admeasuring 7580 Sq. mtrs situated at Khasra No-19 min, Khatoni No. 0033 of village Naya Gaon Chandan Singh, Teh. Kaladhungi, District Nainital, Uttrakhand. 2)Building situated in the Factory Premises with built up area 5107 Sqm. including boundary wall situated at Khasra No-19 min, Khatoni No. 0033 of village Naya Gaon Chandan Singh, Teh. Kaladhungi, District Nainital, Uttrakhand.",26-04-2024,"3,20,19,098",IBBI
L17299MH2006PLC163133,Ashapura Intimates Fashion Limited,Dadar and Bhiwandi,29-04-2024,"39,14,25,375",IBBI
U32204TG1998PTC029457,Aster Private Limited,"Bhootpur village, Mahbubnagar District, Telangana",29-04-2024,"46,78,00,000",IBBI
U40104WB2008PTC130530,AK Power Industries Private Limited,Kolkata,29-04-2024,"3,90,72,213",IBBI
U45201KL1997PTC011565,SARGAM BUILDERS PVT LTD,"Land is situated at Vallarpadam, Mulavukadu Village, Ernakulam Car is parked at Shriram Auto mall, Karukutty, Ernakulam",07-05-2024,"3,95,67,000",IBBI
L17122UP1988PLC009985,Shri Lakshmi Cotsyn Limited,"Malwan, Fathepur, Uttar Pradesh",26-04-2024,"70,60,00,000",IBBI
L27203MH1994PLC080732,Parekh Aluminex Limited,"Registered Address : Mumbai Location of plant - Basantpur, Uttar Pradesh",24-04-2024,"71,76,839",IBBI
U40100TG2005PLC045445,LANCO VIDARBHA THERMAL POWER LIMITED,"Assets are located near Wardha, Maharashtra",03-05-2024,"3,28,05,87,100",IBBI
U13100GA2004PTC003585,MUKTAR MINERALS PRIVATE LIMITED,Goa.,30-04-2024,"28,16,10,000",IBBI
U40100TG2005PLC045445,LANCO VIDARBHA THERMAL POWER LIMITED,Near Wardha Maharashtra,03-05-2024,"2,92,10,13,500",IBBI
U74930GA2010PTC006256,Muktar Infrastructure India Private Limited,Goa.,30-04-2024,"25,00,00,000",IBBI
U18101KA2002PLC030185,SCOTTS GARMENTS LIMITED,"In and around Kolar, Karnataka.",04-05-2024,"13,28,00,000",IBBI
U18101KA2002PLC030185,SCOTTS GARMENTS LIMITED,"In and around Kolar, Karnataka",04-05-2024,"38,43,00,000",IBBI
U18101KA2002PLC030185,SCOTTS GARMENTS LIMITED,"In and around Kolar, Karnataka.",27-04-2024,"15,00,000",IBBI
U18101KA2002PLC030185,SCOTTS GARMENTS LIMITED,"In and around Kolar, Karnataka.",27-04-2024,"2,51,00,000",IBBI
U18101KA2002PLC030185,SCOTTS GARMENTS LIMITED,"In and around Kolar, Karnataka.",27-04-2024,"3,88,10,000",IBBI
U04010CT1995PLC010142,Vandana Vidhyut Limited,Non-Current Investments of the CD,29-04-2024,"16,40,04,785",IBBI
U51909MH2001PTC133035,AKSHATA MERCANTILE PRIVATE LIMITED,"Plot No. C-9/2, admeasuring 6,000 sq. metres in Taloja MIDC, within village limit of Pandher, Taluka - Panvel, District- Raigad",30-04-2024,"9,95,00,000",IBBI
U51398MH1993PTC074600,Auro Gold Jewellery Private Limited,Mumbai & Surat,26-04-2024,"30,56,31,300",IBBI
U15200PN2011PTC140163,Rajmangal Milk & Agro Foods Pvt Ltd,Various locations in and around Indapur in Maharashtra (details in e-auction process document),25-04-2024,"1,64,00,000",IBBI
U18101KA2002PLC030185,SCOTTS GARMENTS LIMITED,"In and around Tirupur, Tamil Nadu.",21-04-2024,"22,25,00,000",IBBI
U18101KA2002PLC030185,SCOTTS GARMENTS LIMITED,In and around Tirupur,21-04-2024,"2,55,00,000",IBBI
U18101KA2002PLC030185,SCOTTS GARMENTS LIMITED,In and around Tirupur,21-04-2024,"5,39,00,000",IBBI
U18101KA2002PLC030185,SCOTTS GARMENTS LIMITED,"In and around Tirupur, Tamil Nadu.",21-04-2024,"2,25,00,000",IBBI
U29210TG1994PTC018656,BEVCON WAYORS PRIVATE LIMITED,Hyderabad,29-04-2024,"8,46,28,000",IBBI
